NHPDPropertyID,PropertyName,PropertyAddress,City,State,Zip,CBSACode,CBSAType,County,CountyCode,CensusTract,CongressionalDistrict,Latitude,Longitude,ReacScore1,ReacScore2,TargetTenantType,S8_1_ProgramName,S8_1_AssistedUnits,S8_1_RentToFMR,LIHTC_1_ProgramName,S8_2_ID
1106504,KINGS VILLAGES,1141 N Fair Oaks Ave,Pasadena,CA,91103-2513,31080,Metropolitan Statistical Area,Los Angeles,6037,6037461600,27,34.17,-118,69c*,87c*,Family,PD/8 Existing,313,121.05,4% Tax Credit,
1127167,HERITAGE SQUARE,762 N Fair Oaks Ave,Pasadena,CA,91103-3083,31080,Metropolitan Statistical Area,Los Angeles,6037,6037462002,27,34.16,-118,,,,,,,9% Tax Credit,
1032330,HARSHFIELD TERRACE,6709 Columbia Way,Quartz Hill,CA,93536-1295,31080,Metropolitan Statistical Area,Los Angeles,6037,6037901205,23,34.65,-118,99b,95b,Elderly,PRAC/202,74,37.69,,
1008979,FIESTA HOUSE SENIOR APARTMENTS,6639 Darby Ave,Los Angeles,CA,91335-0901,31080,Metropolitan Statistical Area,Los Angeles,6037,6037132700,30,34.19,-119,89b,93b,Elderly,PRAC/202,49,40.8,,
1014764,SHERMAN WAY BILTMORE,17930 Sherman Way,Los Angeles,CA,91335-4732,31080,Metropolitan Statistical Area,Los Angeles,6037,6037132300,30,34.2,-119,95b,98c,Family,Preservation,67,87.2,,
1014766,SHERMAN PARK APARTMENTS,17960 Sherman Way,Los Angeles,CA,91335-4722,31080,Metropolitan Statistical Area,Los Angeles,6037,6037132300,30,34.2,-119,92b,93b,Elderly,Preservation,134,102.11,,
1014768,KITTRIDGE GARDENS II,6540 Wilbur Ave,Los Angeles,CA,91335-5927,31080,Metropolitan Statistical Area,Los Angeles,6037,6037132502,30,34.19,-119,80c*,87c*,Family,Preservation,78,98.48,,
1017881,SHERMAN ARMS APARTMENTS,17760 Sherman Way,Los Angeles,CA,91335-3361,31080,Metropolitan Statistical Area,Los Angeles,6037,6037132300,30,34.2,-119,92b,96c,Elderly,Sec 8 NC,74,105.23,,
1023167,TLC HOMES I,7937 Lindley Ave,Los Angeles,CA,91335-2122,31080,Metropolitan Statistical Area,Los Angeles,6037,6037131400,30,34.21,-119,83c,51b,Disabled,202/8 NC,12,89.53,,
1027220,RESEDA MANOR,7725 Reseda Blvd,Los Angeles,CA,91335-2864,31080,Metropolitan Statistical Area,Los Angeles,6037,6037131010,30,34.21,-119,77c*,86c*,Elderly,HFDA/8 NC,40,103.23,,
1027225,RESEDA PARK APARTMENTS,6505 Reseda Blvd,Los Angeles,CA,91335-6123,31080,Metropolitan Statistical Area,Los Angeles,6037,6037133100,30,34.19,-119,81b,95c*,Elderly,LMSA,136,105.21,,
1027299,RESEDA EAST,18450 Ingomar St,Los Angeles,CA,91335-2001,31080,Metropolitan Statistical Area,Los Angeles,6037,6037131400,30,34.21,-119,70c,99b,Elderly,HFDA/8 NC,70,103.11,,
1027311,MENORAH HOUSE,19206 Sherman Way,Los Angeles,CA,91335-3701,31080,Metropolitan Statistical Area,Los Angeles,6037,6037132501,30,34.2,-119,92b,63b*,Elderly,Sec 8 NC,50,75.38,,
1027448,NEW VISIONS,7927 Lindley Ave,Los Angeles,CA,91335-2122,31080,Metropolitan Statistical Area,Los Angeles,6037,6037131400,30,34.21,-119,90b,54b,Disabled,PRAC/811,12,35.71,,
1027507,VALVERDE,7600 Vanalden Ave,Los Angeles,CA,91335-1752,31080,Metropolitan Statistical Area,Los Angeles,6037,6037131600,30,34.21,-119,81b,81b,Disabled,202/8 NC,12,96.63,,
1027521,KITTRIDGE GARDENS I,6640 Wilbur Ave,Los Angeles,CA,91335-5153,31080,Metropolitan Statistical Area,Los Angeles,6037,6037132502,30,34.19,-119,93b*,91b*,Family,Preservation,128,99.21,,
1028649,KITTRIDGE PARK VILLA,18303 Kittridge St,Los Angeles,CA,91335-6137,31080,Metropolitan Statistical Area,Los Angeles,6037,6037132700,30,34.19,-119,,,,,,,4% Tax Credit,
1031299,RESEDA VILLAGE,7939 Reseda Blvd,Los Angeles,CA,91335-1969,31080,Metropolitan Statistical Area,Los Angeles,6037,6037131010,30,34.21,-119,,,Family,,,,9% Tax Credit,
1032400,SHERMAN VILLAGE APARTMENTS,18900 Sherman Way,Los Angeles,CA,91335-2603,31080,Metropolitan Statistical Area,Los Angeles,6037,6037132501,30,34.2,-119,,,Family,,,,9% Tax Credit,
1032855,CANBY WOODS,7248 Canby Ave,Los Angeles,CA,91335,31080,Metropolitan Statistical Area,Los Angeles,6037,6037131800,30,34.2,-119,,,Elderly or disabled,,,,4% Tax Credit,
1032857,CORAL WOOD COURT APARTMENTS,8039 Reseda Blvd,Los Angeles,CA,91335-1373,31080,Metropolitan Statistical Area,Los Angeles,6037,6037131010,30,34.22,-119,83c,91c,Family,,,,4% Tax Credit,
1103892,RIVERWALK AT RESEDA,18425 Kittridge St,Los Angeles,CA,91335-6232,31080,Metropolitan Statistical Area,Los Angeles,6037,6037132700,30,34.19,-119,,,Family,,,,9% Tax Credit,
1023131,NEW HORIZONS I,15756 Parthenia St,Los Angeles,CA,91343-7609,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117404,29,34.23,-118,98a,98a,Disabled,202/8 NC,6,154.08,,
1023133,NEW HORIZONS II,15746 Parthenia St,Los Angeles,CA,91343-7610,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117404,29,34.23,-118,89b,99a,Disabled,202/8 NC,6,151.71,,
1023135,NEW HORIZONS III,15713 Parthenia St,Los Angeles,CA,91343-7606,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117404,29,34.23,-118,91a,94a,Disabled,202/8 NC,6,148.84,,
1023174,WEST VALLEY TLC,8808 Woodley Ave,Los Angeles,CA,91343-4732,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117404,29,34.23,-118,79b,85b,Disabled,202/8 SR,6,84.29,,
1027310,NEW OPPORTUNITIES FOR LIVING,16102 Acre St,Los Angeles,CA,91343-4824,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117404,29,34.23,-118,83b,68c,Disabled,PRAC/811,12,53.39,,
1027442,DICKENS SENIOR HOUSING,14559 Dickens St,Los Angeles,CA,91403,31080,Metropolitan Statistical Area,Los Angeles,6037,6037141304,30,34.15,-118,99b,95b,Elderly,PRAC/202,82,47.1,,
1028645,4334-4346 MATILIJA APARTMENTS,4334 Matilija Ave,Los Angeles,CA,91423-3660,31080,Metropolitan Statistical Area,Los Angeles,6037,6037141102,30,34.15,-118,,,,,,,4% Tax Credit,
1028647,WILLS PARK SOUTH,4553 Willis Ave,Los Angeles,CA,91403-2791,31080,Metropolitan Statistical Area,Los Angeles,6037,6037141303,30,34.15,-118,83b,,Family,,,,4% Tax Credit,
1028650,WILLIS PARK WEST,4573 Willis Ave,Los Angeles,CA,91403-2799,31080,Metropolitan Statistical Area,Los Angeles,6037,6037141303,30,34.15,-118,85c,,Family,,,,4% Tax Credit,
1028652,NATICK APARTMENTS,4701 Natick Ave,Los Angeles,CA,91403-2742,31080,Metropolitan Statistical Area,Los Angeles,6037,6037141303,30,34.16,-118,90c*,80c*,,,,,4% Tax Credit,
1028721,SHERMAN OAKS GARDENS & VILLAS,5415 Sepulveda Blvd,Los Angeles,CA,91411-3479,31080,Metropolitan Statistical Area,Los Angeles,6037,6037128801,30,34.17,-118,,,Family,,,,4% Tax Credit,
1028791,ORANGEWOOD COURT APARTMENTS,5050 Sepulveda Blvd,Los Angeles,CA,91403-1546,31080,Metropolitan Statistical Area,Los Angeles,6037,6037128910,30,34.16,-118,95b,78c*,Family,,,,4% Tax Credit,
1028830,NEW YORKER APARTMENTS,13951 Moorpark St,Los Angeles,CA,91423-3453,31080,Metropolitan Statistical Area,Los Angeles,6037,6037141201,30,34.15,-118,,,,,,,4% Tax Credit,
1028846,VISTA DEL MONTE APARTMENTS,4621 Vista del Monte Ave,Los Angeles,CA,91403-2985,31080,Metropolitan Statistical Area,Los Angeles,6037,6037141304,30,34.15,-118,,,,,,,4% Tax Credit,
1028856,DICKENS COURT,14955 Dickens St,Los Angeles,CA,91403-3461,31080,Metropolitan Statistical Area,Los Angeles,6037,6037141302,30,34.15,-118,82a,85b,Family,,,,4% Tax Credit,
1029200,NOBLE SENIOR HOUSING,15100 Moorpark St,Los Angeles,CA,91403-5472,31080,Metropolitan Statistical Area,Los Angeles,6037,6037141302,30,34.15,-118,,,Elderly or disabled,,,,9% Tax Credit,
1001714,PENDLETON ARMS,8400 Laurel Canyon Blvd,Los Angeles,CA,91352-3863,31080,Metropolitan Statistical Area,Los Angeles,6037,6037121010,29,34.22,-118,93b,93b,Family,Sec 8 NC,56,89.27,,
1014548,SUNLAND PARK APARTMENTS,10836 Roycroft St,Los Angeles,CA,91352-1652,31080,Metropolitan Statistical Area,Los Angeles,6037,6037102107,28,34.24,-118,79c*,82b*,Family,Preservation,120,88.8,,
1027336,STRATHERN COURT,11100 Strathern St,Los Angeles,CA,91352-3931,31080,Metropolitan Statistical Area,Los Angeles,6037,6037122121,29,34.22,-118,91b,91b,Family,Sec 8 NC,92,98.16,,
1028083,VILLA DEL SOL APARTMENTS,11971 Allegheny St,Los Angeles,CA,91352-1837,31080,Metropolitan Statistical Area,Los Angeles,6037,6037121222,29,34.24,-118,,,Family,,,,4% Tax Credit,
1028579,VINELAND PLACE,7843 Vineland Ave,Los Angeles,CA,91352-4555,31080,Metropolitan Statistical Area,Los Angeles,6037,6037122120,29,34.21,-118,,,Family,,,,9% Tax Credit,
1031676,GLENOAKS GARDENS,8925 Glenoaks Blvd,Los Angeles,CA,91352-2002,31080,Metropolitan Statistical Area,Los Angeles,6037,6037121102,28,34.23,-118,,,,,,,9% Tax Credit,
1032938,PALM VILLAGE SENIOR APARTMENTS,9050 Laurel Canyon Blvd,Los Angeles,CA,91352-1600,31080,Metropolitan Statistical Area,Los Angeles,6037,6037121210,29,34.23,-118,79b,79b,Elderly,PRAC/202,57,39.62,,
1027075,BURNS MANOR,8155 Foothill Blvd,Los Angeles,CA,91040-2967,31080,Metropolitan Statistical Area,Los Angeles,6037,6037103102,28,34.26,-118,97b,98b,Elderly,202/8 NC,81,73.2,4% Tax Credit,
1000090,GLENOAKS TOWNHOMES,14300 Foothill Blvd,Los Angeles,CA,91342-7501,31080,Metropolitan Statistical Area,Los Angeles,6037,6037106405,29,34.32,-118,79c,90c*,Family,Sec 8 NC,48,87.87,,
1001731,ASTORIA GARDENS,13997 Astoria St,Los Angeles,CA,91342-2963,31080,Metropolitan Statistical Area,Los Angeles,6037,6037106408,29,34.31,-118,93b,89c*,Family,LMSA,136,62.72,,
1009566,OLIVE MANOR,13155 BROMONT AVE,Los Angeles,CA,91342,31080,Metropolitan Statistical Area,Los Angeles,6037,6037106407,29,34.31,-118,71b,71b,Elderly,PRAC/202,80,72.27,,
1010072,RANCH HOUSE GROUP HOME,13655 Woodcock Ave,Los Angeles,CA,91342-1146,31080,Metropolitan Statistical Area,Los Angeles,6037,6037106510,29,34.32,-118,95b,95b,Disabled,PRAC/811,6,102.04,,
1017982,VALLEY VILLAGE HARDING,12920 Altano St,Los Angeles,CA,91342,31080,Metropolitan Statistical Area,Los Angeles,6037,6037106112,29,34.31,-118,81b,68c,Disabled,PRAC/811,6,67.97,,
1017984,ASTORIA HOUSE,14185 Astoria St,Los Angeles,CA,91342-4250,31080,Metropolitan Statistical Area,Los Angeles,6037,6037106403,29,34.31,-118,81b,87a,Disabled,PRAC/811,6,57.32,,
1018098,SILVERCREST LAKE VIEW TERRACE,11850 Foothill Blvd,Los Angeles,CA,91342-0835,31080,Metropolitan Statistical Area,Los Angeles,6037,6037104108,29,34.27,-118,76b,76b,Elderly,PRAC/202,72,44.79,,
1023104,CASA OLIVO,14109 Hubbard St,Los Angeles,CA,91342-4713,31080,Metropolitan Statistical Area,Los Angeles,6037,6037107010,29,34.3,-118,90b,90b,Disabled,202/8 NC,10,96.19,,
1023170,VALLEY VILLAGE #2,12769 Gladstone Ave,Los Angeles,CA,91342-4839,31080,Metropolitan Statistical Area,Los Angeles,6037,6037106113,29,34.3,-118,93a,93a,Disabled,202/8 SR,3,102.61,,
1023171,VALLEY VILLAGE #3,13450 Bradley Ave,Los Angeles,CA,91342-7604,31080,Metropolitan Statistical Area,Los Angeles,6037,6037106510,29,34.32,-118,84c,84c,Disabled,202/8 SR,3,99.87,,
1023569,CASA VALLE,14440 Bledsoe St,Los Angeles,CA,91342,31080,Metropolitan Statistical Area,Los Angeles,6037,6037106405,29,34.32,-118,87b,87b,Disabled,202/8 NC,10,116.51,,
1023581,VALLEY COMMITTEE HOUSE,13290 Bradley Ave,Los Angeles,CA,91342-1203,31080,Metropolitan Statistical Area,Los Angeles,6037,6037106520,29,34.31,-118,73b,90b,Disabled,202/8 NC,10,103.42,,
1028866,ASTORIA PLACE TOWNHOMES,13230 Bromont Ave,Los Angeles,CA,91342-4320,31080,Metropolitan Statistical Area,Los Angeles,6037,6037106407,29,34.31,-118,,,Family,,,,9% Tax Credit,
1028995,MOUNTAIN VIEW MANOR APARTMENTS,12960 Dronfield Ave,Los Angeles,CA,91342-4311,31080,Metropolitan Statistical Area,Los Angeles,6037,6037106114,29,34.31,-118,,,Elderly or disabled,,,,4% Tax Credit,
1029280,WILLOW TREE VILLAGES,12000 Foothill Blvd,Los Angeles,CA,91342-8217,31080,Metropolitan Statistical Area,Los Angeles,6037,6037104108,29,34.28,-118,,,Family,,,,9% Tax Credit,
1030852,EL DORADO FAMILY APARTMENTS,12129 El Dorado Ave,Los Angeles,CA,91342-5232,31080,Metropolitan Statistical Area,Los Angeles,6037,6037106648,29,34.29,-118,,,Family,,,,9% Tax Credit,
1030899,BONITA RANCH APARTMENTS,14164 Foothill Blvd,Los Angeles,CA,91342-8016,31080,Metropolitan Statistical Area,Los Angeles,6037,6037106405,29,34.32,-118,92c,96b,Family,Sec 8 NC,48,89.84,,
1032949,OAKRIDGE FAMILY HOMES,15455 Glenoaks Blvd,Los Angeles,CA,91342,31080,Metropolitan Statistical Area,Los Angeles,6037,6037106406,29,34.32,-118,,,Family,,,,4% Tax Credit,
1105190,SEVEN PALMS APARTMENTS,12831 San Fernando Rd,Los Angeles,CA,91342-7810,31080,Metropolitan Statistical Area,Los Angeles,6037,6037106604,29,34.3,-118,,,,,,,4% Tax Credit,
1105288,FOOTHILL TERRACE,13751 Hubbard St,Los Angeles,CA,91342-4315,31080,Metropolitan Statistical Area,Los Angeles,6037,6037106114,29,34.31,-118,93c,81b,Family,Sec 8 NC,40,82.46,4% and 9% Tax Credit,
1018001,APPERSON STREET APARTMENTS,7412 Apperson St,Los Angeles,CA,91042-1826,31080,Metropolitan Statistical Area,Los Angeles,6037,6037101210,28,34.26,-118,93b,93a,Family,Sec 8 NC,5,101.91,,
1027090,FOOTHILL GARDENS,7687 Foothill Blvd,Los Angeles,CA,91042-2146,31080,Metropolitan Statistical Area,Los Angeles,6037,6037101110,28,34.26,-118,96a,100a,Elderly,Sec 8 NC,53,91.27,,
1027538,TUJUNGA GARDENS,6643 Foothill Blvd,Los Angeles,CA,91042-2739,31080,Metropolitan Statistical Area,Los Angeles,6037,6037101220,28,34.25,-118,94a,99a,Elderly,Sec 8 NC,53,91.4,,
1105871,DAY STREET APARTMENTS,7639 Day St,Los Angeles,CA,91042-2594,31080,Metropolitan Statistical Area,Los Angeles,6037,6037101400,28,34.25,-118,,,,,,,9% Tax Credit,
1028573,VALLEY VILLAGE APARTMENTS,12111 Chandler Blvd,Los Angeles,CA,91607-4356,31080,Metropolitan Statistical Area,Los Angeles,6037,6037124902,30,34.17,-118,,,Elderly or disabled,,,,9% Tax Credit,
1001783,WOODMAN MANOR APARTMENTS,6712 Woodman Ave,Los Angeles,CA,91401-1033,31080,Metropolitan Statistical Area,Los Angeles,6037,6037123510,29,34.19,-118,83c*,67b,Elderly,Sec 8 NC,100,106.29,,
1018009,HFL VAN NUYS,13457 Vanowen St,Los Angeles,CA,91405-4385,31080,Metropolitan Statistical Area,Los Angeles,6037,6037123510,29,34.19,-118,96b,98b,Disabled,PAC/811,14,71.65,,
1027095,FICKETT TOWERS,14801 Sherman Way,Los Angeles,CA,91405-2229,31080,Metropolitan Statistical Area,Los Angeles,6037,6037127220,29,34.2,-118,93b*,86b,Elderly,LMSA,198,118.89,4% Tax Credit,
1027255,WEST VALLEY TOWERS,14650 Sherman Way,Los Angeles,CA,91405-2245,31080,Metropolitan Statistical Area,Los Angeles,6037,6037127803,29,34.2,-118,86b,80c,Elderly,202/8 NC,97,98.69,4% Tax Credit,
1027382,DORIS FOSTER,14807 Friar St,Los Angeles,CA,91411,31080,Metropolitan Statistical Area,Los Angeles,6037,6037128302,29,34.19,-118,88b,88b,Disabled,202/8 NC,10,57.58,,
1027484,HFL VANOWEN APARTMENTS,14419 Vanowen St,Los Angeles,CA,91405-4059,31080,Metropolitan Statistical Area,Los Angeles,6037,6037127910,29,34.19,-118,94b,100a,Disabled,PRAC/811,24,76.32,,
1027560,VILLA VALLEY APARTMENTS,15950 Sherman Way,Los Angeles,CA,91406-4046,31080,Metropolitan Statistical Area,Los Angeles,6037,6037127604,29,34.2,-118,86c,86c,Elderly,HFDA/8 NC,145,112.15,,
1027587,VPH ADULT RETIREMENT CENTER,15211 Sherman Way,Los Angeles,CA,91405-2048,31080,Metropolitan Statistical Area,Los Angeles,6037,6037127210,29,34.2,-118,90c,90c,Elderly,202/8 NC,84,89.46,4% Tax Credit,
1028685,OXNARD VILLA,14045 Oxnard St,Los Angeles,CA,91401-3860,31080,Metropolitan Statistical Area,Los Angeles,6037,6037128601,29,34.18,-118,,,Family,,,,9% Tax Credit,
1028788,HAZELTINE & WYANDOTTE APARTMENTS,7250 Hazeltine Ave,Los Angeles,CA,91405-5634,31080,Metropolitan Statistical Area,Los Angeles,6037,6037127104,29,34.2,-118,55c,61c,Family,,,,9% Tax Credit,
1028854,WYANDOTTE APARTMENTS,14630 Wyandotte St,Los Angeles,CA,91405-1974,31080,Metropolitan Statistical Area,Los Angeles,6037,6037127220,29,34.2,-118,,,Family,,,,9% Tax Credit,
1028855,PAZ VILLAS,14643 Blythe St,Los Angeles,CA,91402-5947,31080,Metropolitan Statistical Area,Los Angeles,6037,6037120030,29,34.22,-118,,,Family,,,,9% Tax Credit,
1029004,OAK TREE VILLAGE,15231 Sherman Way,Los Angeles,CA,91405-6313,31080,Metropolitan Statistical Area,Los Angeles,6037,6037127210,29,34.2,-118,,,Family,,,,9% Tax Credit,
1029118,ANGELS CITY LIGHTS,13915 Oxnard St,Los Angeles,CA,91401-3885,31080,Metropolitan Statistical Area,Los Angeles,6037,6037128601,29,34.18,-118,,,Family,,,,9% Tax Credit,
1029256,VICTORY GARDENS,13436 Victory Blvd,Los Angeles,CA,91401-1866,31080,Metropolitan Statistical Area,Los Angeles,6037,6037123602,29,34.19,-118,,,,,,,9% Tax Credit,
1029581,CORNERSTONE APARTMENTS,14128 Calvert St,Los Angeles,CA,91401-3473,31080,Metropolitan Statistical Area,Los Angeles,6037,6037128210,29,34.18,-118,,,,,,,9% Tax Credit,
1030013,SATICOY GARDENS,14649 Saticoy St,Los Angeles,CA,91405-1243,31080,Metropolitan Statistical Area,Los Angeles,6037,6037127210,29,34.21,-118,,,Family,,,,4% Tax Credit,
1031412,SHERMAN WAY SENIOR HSG,15864 Sherman Way,Los Angeles,CA,91406-4078,31080,Metropolitan Statistical Area,Los Angeles,6037,6037127400,29,34.2,-118,96b,96b,Elderly,202/8 NC,73,87.85,,
1031414,PARK PLACE APARTMENTS,7970 Woodman Ave,Los Angeles,CA,91402-6316,31080,Metropolitan Statistical Area,Los Angeles,6037,6037120400,29,34.22,-118,,,,,,,4% Tax Credit,
1031724,HFL SEQUOIA APARTMENTS,14402 Hamlin St,Los Angeles,CA,91401-1431,31080,Metropolitan Statistical Area,Los Angeles,6037,6037128102,29,34.19,-118,87c,91a,Disabled,PRAC/811,24,66.35,9% Tax Credit,
1032608,IVY TERRACE,13751 Sherman Way,Los Angeles,CA,91405-2679,31080,Metropolitan Statistical Area,Los Angeles,6037,6037127104,29,34.2,-118,,,Family,,,,4% Tax Credit,
1032610,LA CORUNA SENIOR APARTMENTS,15301 Lanark St,Los Angeles,CA,91406-1432,31080,Metropolitan Statistical Area,Los Angeles,6037,6037127520,29,34.22,-118,,,Elderly or disabled,,,,4% Tax Credit,
1000097,ONE VENICE,1 N Venice Blvd,Los Angeles,CA,90291-4177,31080,Metropolitan Statistical Area,Los Angeles,6037,6037273502,33,33.98,-118,62c*,91b,Elderly,Sec 8 NC,50,168.09,,
1009939,ADDA & PAUL SAFRAN SENIOR HOUSING,151 Ocean Front Walk,Los Angeles,CA,90291-2441,31080,Metropolitan Statistical Area,Los Angeles,6037,6037273402,33,34,-118,75c,68c,Elderly,PRAC/202,63,56.44,,
1027135,NEW VENICE 1B,645 Indiana Ave,Los Angeles,CA,90291-3094,31080,Metropolitan Statistical Area,Los Angeles,6037,6037273200,33,34,-118,96c,91b,,LMSA,11,140.13,,
1027159,NEW VENICE 2B,410 Indiana Ave,Los Angeles,CA,90291-3082,31080,Metropolitan Statistical Area,Los Angeles,6037,6037273300,33,33.99,-118,95b,88b,,LMSA,43,148.59,,
1027282,BREEZES DEL MAR 1A-1D,535 Santa Clara Ave,Los Angeles,CA,90291-3759,31080,Metropolitan Statistical Area,Los Angeles,6037,6037273300,33,33.99,-118,90b,87b,Family,LMSA,62,167.06,,
1027288,NEW VENICE 1D,534 Indiana Ave,Los Angeles,CA,90291-3074,31080,Metropolitan Statistical Area,Los Angeles,6037,6037273300,33,34,-118,99b,99a,,LMSA,13,141.97,,
1027292,BREEZES DEL MAR 2A-2D,673 Santa Clara Ave,Los Angeles,CA,90291,31080,Metropolitan Statistical Area,Los Angeles,6037,6037273200,33,33.99,-118,95b*,95b*,Family,LMSA,113,166.11,,
1027294,NEW VENICE 3C,1408 Linden Ave,Los Angeles,CA,90291-3875,31080,Metropolitan Statistical Area,Los Angeles,6037,6037273600,33,34,-118,92b,94a,,LMSA,10,155.25,,
1027298,NEW VENICE 2D,919 5th Ave,Los Angeles,CA,90291-3068,31080,Metropolitan Statistical Area,Los Angeles,6037,6037273300,33,33.99,-118,98a,90a,,LMSA,26,147.27,,
1027300,NEW VENICE 2C,1002 5th Ave,Los Angeles,CA,90291-3381,31080,Metropolitan Statistical Area,Los Angeles,6037,6037273300,33,33.99,-118,99b,90c*,,LMSA,26,147.6,,
1027302,BREEZES DEL MAR 3A-3C,517 Indiana Ave,Los Angeles,CA,90291-5402,31080,Metropolitan Statistical Area,Los Angeles,6037,6037273300,33,34,-118,88c,93b,Family,LMSA,38,152.52,,
1027304,BREEZES DEL MAR 4A-4C,353 Rennie Ave,Los Angeles,CA,90291-2671,31080,Metropolitan Statistical Area,Los Angeles,6037,6037273300,33,34,-118,91b,90b,Family,LMSA,33,159.89,,
1027316,NEW VENICE 4B,915 7th Ave,Los Angeles,CA,90291-3096,31080,Metropolitan Statistical Area,Los Angeles,6037,6037273200,33,34,-118,97b,94c,,LMSA,15,154.22,,
1027331,NEW VENICE 4C,610 6th Ave,Los Angeles,CA,90291-2652,31080,Metropolitan Statistical Area,Los Angeles,6037,6037273300,33,34,-118,94b,86c,,LMSA,10,153.38,,
1027355,NEW VENICE 1C,509 Sunset Ave,Los Angeles,CA,90291-2683,31080,Metropolitan Statistical Area,Los Angeles,6037,6037273300,33,34,-118,99b*,96b,,LMSA,16,149.01,,
1027480,NEW VENICE 3B,664 Brooks Ave,Los Angeles,CA,90291-3093,31080,Metropolitan Statistical Area,Los Angeles,6037,6037273200,33,34,-118,94b,82c,,LMSA,18,155.95,,
1028372,NAVY BLUE APARTMENTS,102 Navy St,Los Angeles,CA,90291-2584,31080,Metropolitan Statistical Area,Los Angeles,6037,6037273402,33,34,-118,,,,,,,9% Tax Credit,
1028817,TABOR COURTS,345 4th Ave,Los Angeles,CA,90291-8657,31080,Metropolitan Statistical Area,Los Angeles,6037,6037273300,33,34,-118,,,Family,,,,9% Tax Credit,
1018019,COMMUNITY HOUSE,23710 Community St,Los Angeles,CA,91304-3003,31080,Metropolitan Statistical Area,Los Angeles,6037,6037113231,30,34.22,-119,93b,99a,Disabled,PRAC/811,6,40.87,,
1027256,LIBERTY VILLAGE,22439 Marlin Pl,Los Angeles,CA,91307-2622,31080,Metropolitan Statistical Area,Los Angeles,6037,6037135102,30,34.2,-119,83b,83b,Disabled,PRAC/811,12,36.88,,
1027553,VILLAGE ACQUISITION III,23801 Archwood St,Los Angeles,CA,91307-3004,31080,Metropolitan Statistical Area,Los Angeles,6037,6037135203,30,34.19,-119,80b,80b,Disabled,PRAC/811,6,68.28,,
1028860,ROSCOE APARTMENTS,20234 Roscoe Blvd,Los Angeles,CA,91306-1679,31080,Metropolitan Statistical Area,Los Angeles,6037,6037134103,30,34.22,-119,,,Family,,,,9% Tax Credit,
1030961,RUNNYMEDE SPRINGS,20422 Cohasset St,Los Angeles,CA,91306-3058,31080,Metropolitan Statistical Area,Los Angeles,6037,6037134710,30,34.21,-119,,,Family,,,,9% Tax Credit,
1102980,WINNETKA SENIOR APARTMENTS,20750 Sherman Way Unit 128,Los Angeles,CA,91306-3782,31080,Metropolitan Statistical Area,Los Angeles,6037,6037134002,30,34.2,-119,,,Elderly or disabled,,,,4% Tax Credit,
1027156,RANCHO DEL VALLE,6560 Winnetka Ave,Los Angeles,CA,91367-2700,31080,Metropolitan Statistical Area,Los Angeles,6037,6037134901,30,34.19,-119,93b,78b,Disabled,202/8 NC,24,104.42,,
1027394,OWENSMOUTH GARDENS,6300 Owensmouth Ave,Los Angeles,CA,91367-2361,31080,Metropolitan Statistical Area,Los Angeles,6037,6037135114,30,34.18,-119,81c,97b,Elderly,Sec 8 NC,281,116.26,,
